order_id,product_category,quantity,price
6673,Fashion,4,164.65
1634,Beauty,1,2267.57
7969,Electronics,2,677.58
9478,Beauty,4,410.92
3966,Electronics,4,1966.8
4023,Grocery,4,784.94
116,Home,2,2577.17
2372,Fashion,3,1078.19
4580,Grocery,1,2800.52
8626,Electronics,2,535.89
9989,Home,2,1625.18
5766,Beauty,3,2501.92
6328,Electronics,1,245.41
2972,Fashion,2,2251.74
5611,Beauty,2,1453.53
3658,Electronics,4,1691.82
4746,Beauty,1,2383.62
3710,Beauty,1,646.86
8988,Beauty,2,413.67
8794,Home,1,1147.93
8255,Fashion,4,326.4
1726,Home,4,2652.19
3924,Beauty,3,2605.81
4757,Home,1,513.57
4105,Fashion,2,2253.09
6579,Grocery,4,1137.45
5836,Grocery,4,592.53
2562,Electronics,4,1659.3
6724,Grocery,2,1237.57
339,Beauty,3,1473.04
3208,Home,2,1004.71
922,Grocery,2,1130.6
2790,Fashion,4,1122.46
752,Beauty,3,390.11
570,Electronics,2,1772.89
740,Fashion,1,294.98
9596,Home,1,311.02
1648,Beauty,2,2053.07
5554,Beauty,2,2270.04
3049,Home,1,2209.25
7546,Grocery,4,2260.31
5192,Beauty,2,1451.36
5679,Home,4,1498.63
9782,Home,2,2769.03
9618,Grocery,4,2226.01
7474,Beauty,2,567.92
902,Electronics,2,896.84
2540,Home,1,1136.79
7830,Beauty,2,918.76
6606,Electronics,3,2213.46
5418,Fashion,2,2554.54
1491,Home,3,107.49
7208,Grocery,3,1271.76
6805,Beauty,1,2822.7
5522,Fashion,1,1477.43
4372,Grocery,1,2928.44
408,Home,2,2912.32
4576,Beauty,3,2240.93
6956,Electronics,3,712.9
1743,Fashion,4,2220.13
6444,Fashion,1,1473.22
6989,Fashion,4,2920.62
4476,Home,4,513.63
247,Grocery,2,705.24
4462,Home,1,2225.99
8313,Fashion,3,1750.68
4927,Home,4,1731.3
5052,Beauty,4,1140.53
6964,Home,1,2056.43
7354,Home,1,950.14
669,Home,2,1902.13
156,Beauty,1,2045.32
7926,Grocery,3,2820.08
5843,Grocery,3,673.07
633,Grocery,4,1193.54
2261,Beauty,3,2667.64
1298,Electronics,3,874.45
9122,Grocery,2,2045.0
5295,Grocery,4,2679.61
8450,Fashion,2,310.23
8417,Electronics,1,811.97
6100,Grocery,4,1635.96
1664,Electronics,1,2053.83
5194,Beauty,1,1892.59
7681,Fashion,2,923.77
212,Grocery,1,2580.15
3181,Home,3,661.56
1642,Beauty,4,127.67
7044,Fashion,2,1443.41
9393,Grocery,4,2904.16
5874,Beauty,4,1385.46
9898,Grocery,4,2195.09
2430,Home,1,2797.16
6469,Beauty,1,2130.25
1526,Home,2,823.55
3401,Electronics,1,141.49
851,Grocery,1,2359.67
2747,Home,4,2758.16
3686,Electronics,1,431.87
8566,Electronics,3,2547.85
1514,Grocery,4,2386.68
7921,Beauty,2,1811.37
5270,Home,2,1991.08
4061,Fashion,4,2624.68
8037,Electronics,4,999.59
5960,Fashion,2,698.63
482,Home,1,1628.31
7725,Home,1,1116.45
6690,Fashion,1,346.99
6018,Fashion,3,1325.23
6016,Home,3,573.64
5761,Home,4,2416.83
7204,Beauty,3,2515.16
9739,Fashion,4,512.57
7911,Electronics,3,2425.28
5949,Beauty,3,468.46
5505,Fashion,2,905.74
919,Beauty,4,569.59
1473,Beauty,2,2311.27
5661,Grocery,4,654.92
8369,Fashion,3,2505.72
9489,Home,2,722.61
4232,Fashion,4,424.96
4446,Fashion,1,1839.9
420,Fashion,4,1173.61
8421,Home,4,2468.75
1143,Fashion,1,2444.47
6135,Grocery,1,1314.34
3787,Home,1,1794.24
4015,Electronics,2,1546.41
7284,Grocery,2,432.36
9277,Fashion,2,144.46
9631,Grocery,3,2229.85
6114,Beauty,3,2031.84
5548,Home,1,2424.69
4748,Electronics,4,1284.33
5879,Electronics,3,618.87
4153,Fashion,3,2518.2
7857,Electronics,1,1534.02
1941,Grocery,3,157.28
3185,Electronics,1,2347.12
1440,Grocery,3,1597.49
1824,Beauty,2,2322.98
7352,Electronics,4,1766.94
6023,Grocery,2,2176.61
780,Beauty,4,2633.45
959,Home,1,1134.47
567,Fashion,2,2353.27
6271,Home,4,1050.54
9558,Fashion,3,784.17
2619,Electronics,4,321.84
7401,Beauty,4,2442.83
6670,Home,4,646.24
6639,Fashion,3,354.46
3952,Beauty,3,1103.73
7872,Grocery,1,1991.51
2097,Beauty,4,142.99
2678,Beauty,1,2562.32
3342,Grocery,1,2311.83
2600,Fashion,1,2875.57
9726,Electronics,3,1579.64
185,Grocery,1,227.81
8976,Beauty,3,644.46
5532,Grocery,1,691.67
7158,Electronics,1,2617.03
2700,Grocery,4,1542.67
7096,Grocery,1,880.99
5374,Electronics,2,1982.36
8357,Beauty,3,2903.57
9184,Home,3,1410.76
7260,Fashion,3,2360.24
230,Home,4,1927.55
4956,Grocery,2,1936.54
2748,Home,1,1029.7
7069,Beauty,2,2602.76
4479,Electronics,4,171.92
3155,Electronics,3,1740.85
961,Home,4,286.65
5412,Home,4,579.67
1468,Beauty,2,2104.04
2224,Electronics,2,360.24
4259,Electronics,2,541.49
3970,Beauty,2,646.63
2832,Grocery,3,182.72
7510,Home,3,1735.54
1715,Fashion,2,2472.85
9802,Fashion,1,749.11
3384,Grocery,1,2354.41
4621,Fashion,4,2156.26
1377,Beauty,1,1853.87
2737,Grocery,1,1213.42
2650,Electronics,3,211.3
2042,Beauty,4,489.76
5765,Grocery,1,517.43
8720,Electronics,1,2561.33
7597,Grocery,3,1523.97
1895,Fashion,3,2753.61
3741,Beauty,2,148.98
4265,Home,3,1330.24
3877,Electronics,1,2568.07
8914,Fashion,3,1180.4
3771,Fashion,3,790.02
251,Beauty,4,1646.14
4257,Fashion,2,1470.64
8812,Fashion,3,979.19
8998,Grocery,2,2638.28
5776,Grocery,4,2598.27
4350,Electronics,4,988.85
3291,Electronics,3,2610.55
7420,Fashion,1,282.57
2680,Beauty,3,771.42
5141,Electronics,4,1783.96
6305,Grocery,4,2173.3
2588,Home,3,416.16
6259,Beauty,4,542.06
2975,Fashion,2,1162.83
9799,Beauty,1,708.87
8634,Fashion,1,1584.36
9802,Grocery,4,218.34
7908,Electronics,3,805.68
310,Fashion,3,2777.02
4332,Fashion,2,2390.87
5629,Grocery,4,1410.66
9483,Grocery,4,2663.82
3224,Electronics,1,2251.09
8247,Fashion,1,2857.01
9576,Fashion,4,342.72
3872,Beauty,2,1959.86
4716,Home,1,2704.48
7249,Fashion,2,628.94
5556,Grocery,1,2215.62
3452,Beauty,3,2468.36
8477,Electronics,4,952.28
1452,Grocery,2,572.88
746,Home,4,939.94
2448,Home,3,1607.6
2387,Electronics,4,1918.62
9135,Electronics,3,783.37
3078,Fashion,4,1798.43
1775,Electronics,4,822.38
878,Beauty,2,549.92
1748,Electronics,4,326.63
2762,Fashion,4,472.38
6445,Electronics,1,2090.48
4500,Electronics,4,989.45
7099,Home,2,2148.44
2135,Electronics,1,2223.69
5735,Grocery,4,772.43
3203,Grocery,3,1182.23
5019,Beauty,3,1748.75
1931,Electronics,1,1617.83
9699,Electronics,2,1964.6
6909,Grocery,2,2902.45
7916,Home,2,2741.55
1572,Electronics,3,2439.95
4195,Grocery,4,1911.15
6700,Beauty,2,1709.03
3515,Beauty,1,980.73
9999,Electronics,4,2611.15
2843,Grocery,1,2542.04
6679,Fashion,1,2516.96
863,Beauty,1,382.51
7021,Grocery,3,2743.36
3877,Beauty,1,1349.13
6447,Electronics,1,116.13
1748,Fashion,4,109.17
9458,Home,4,2038.55
9670,Beauty,1,2239.96
9621,Home,2,993.69
1770,Fashion,4,1912.29
5348,Beauty,1,197.88
1453,Beauty,1,2327.03
3298,Beauty,4,2419.69
614,Electronics,1,855.27
6915,Grocery,1,2022.06
1014,Fashion,1,1036.63
1485,Electronics,2,2541.94
8427,Beauty,1,1838.8
1450,Fashion,1,2687.86
2423,Grocery,2,2241.21
5960,Grocery,1,668.3
3377,Electronics,4,646.41
9320,Electronics,1,811.59
6860,Grocery,3,164.25
2137,Grocery,2,1478.35
7455,Home,2,2216.41
7980,Fashion,4,2290.31
2351,Electronics,3,2053.16
3446,Fashion,4,215.65
4655,Beauty,4,761.31
7165,Electronics,2,2672.4
5324,Grocery,4,1212.11
6683,Grocery,3,503.25
6674,Fashion,2,2260.85
4553,Fashion,2,612.54
9592,Home,4,1395.56
5865,Beauty,2,1975.67
3453,Grocery,2,462.43
4716,Grocery,2,271.27
3573,Beauty,1,1775.92
1496,Fashion,3,631.15
2450,Fashion,1,2745.62
3949,Beauty,1,1968.15
8956,Fashion,4,765.52
7670,Home,3,1530.25
9041,Beauty,1,1134.08
1422,Home,2,778.54
3987,Grocery,4,665.31
4626,Beauty,4,1650.91
2253,Fashion,3,1376.75
6001,Home,3,397.15
2127,Beauty,2,1552.96
2444,Grocery,1,2691.53
1680,Fashion,3,2125.4
7685,Grocery,3,2406.71
1783,Fashion,4,1725.33
4349,Beauty,4,1164.51
419,Home,4,2136.99
3394,Fashion,3,249.18
9075,Fashion,1,1061.3
7352,Fashion,4,758.44
8305,Electronics,4,1456.37
3258,Electronics,3,133.76
4894,Fashion,1,325.1
4231,Fashion,1,309.43
1,Electronics,2,1442.04
5222,Electronics,4,563.69
556,Electronics,1,2343.11
9661,Electronics,4,1389.38
6397,Home,1,457.85
1271,Grocery,2,778.5
2127,Fashion,3,1582.82
1182,Fashion,1,2028.82
4725,Home,3,521.86
7047,Fashion,4,1874.02
1615,Beauty,3,2156.28
6266,Grocery,4,2950.13
7353,Beauty,1,2256.32
7589,Electronics,1,727.96
4031,Beauty,3,1045.79
9135,Electronics,2,222.39
1615,Grocery,1,375.69
7798,Home,3,602.13
7021,Electronics,2,912.08
397,Grocery,1,2402.48
2120,Fashion,3,1528.23
5863,Home,1,2789.62
6834,Home,1,2762.93
4154,Electronics,1,712.86
9091,Home,3,1137.9
159,Electronics,3,730.48
9754,Beauty,1,101.56
4062,Home,3,1478.22
474,Home,4,287.29
577,Home,2,277.48
9022,Beauty,4,2975.36
8313,Beauty,3,396.39
769,Grocery,3,789.65
124,Grocery,1,1323.22
5599,Electronics,1,604.64
5090,Electronics,1,239.15
7494,Fashion,1,969.33
2204,Fashion,1,1246.38
3728,Home,2,2231.63
7386,Electronics,2,1143.43
6965,Electronics,4,2842.75
5977,Home,1,2037.38
201,Beauty,1,2281.59
8858,Grocery,1,152.48
3749,Home,1,586.6
7786,Home,2,1238.83
895,Fashion,2,1383.97
6718,Fashion,1,1026.59
1210,Home,2,2138.07
9596,Electronics,1,2082.98
7721,Grocery,3,1521.13
5126,Beauty,4,1551.95
8352,Electronics,4,1053.99
9456,Home,2,869.11
4137,Electronics,1,1703.78
834,Home,1,1467.77
1439,Electronics,4,1153.27
6265,Home,1,2874.54
9014,Home,3,2393.09
1518,Home,4,2131.72
6369,Grocery,3,1658.0
9047,Fashion,2,1907.28
2606,Electronics,2,1051.35
7652,Electronics,2,2325.25
5876,Electronics,1,2167.91
8983,Electronics,2,2984.4
632,Home,3,1100.44
5177,Beauty,2,460.99
5382,Grocery,4,977.05
1010,Electronics,1,245.34
1585,Home,4,678.55
8372,Grocery,2,967.77
9069,Grocery,1,2217.63
6483,Electronics,4,668.3
3803,Grocery,1,1111.95
6798,Beauty,1,1040.58
8409,Grocery,1,1455.26
5248,Fashion,2,1719.46
1093,Grocery,1,319.06
1463,Fashion,3,903.21
4274,Home,3,732.53
982,Home,3,831.58
1610,Electronics,4,2292.43
5446,Grocery,3,2840.62
8515,Electronics,1,2328.6
7874,Beauty,3,798.13
7870,Grocery,2,190.62
2057,Grocery,4,244.12
3573,Home,2,2234.84
9387,Fashion,2,2789.6
9207,Beauty,4,2341.55
9954,Fashion,1,2062.04
1222,Fashion,4,1136.73
4319,Fashion,2,1921.67
9259,Fashion,2,2062.61
8508,Beauty,4,2200.88
1019,Home,2,1905.96
4146,Beauty,3,208.03
5784,Fashion,4,2092.73
7029,Beauty,3,2214.04
5927,Grocery,3,874.47
8351,Fashion,2,2619.11
6631,Electronics,4,783.55
4822,Beauty,4,1640.33
4276,Beauty,2,1496.3
2018,Grocery,2,1111.54
5314,Fashion,1,1223.67
2308,Grocery,3,415.4
9119,Electronics,4,2884.13
5654,Home,3,444.14
9900,Home,3,1014.37
4395,Fashion,2,1006.13
8883,Electronics,3,2606.61
3762,Beauty,4,2407.92
174,Fashion,4,395.3
8934,Fashion,4,1138.64
4482,Fashion,4,2670.37
6698,Electronics,2,2280.61
396,Home,2,959.3
3684,Electronics,2,343.86
818,Beauty,1,1976.06
5899,Home,3,1055.13
7031,Grocery,2,2696.18
1693,Home,4,702.76
6466,Home,1,1101.3
8476,Fashion,1,2773.54
6026,Grocery,2,1580.42
5420,Grocery,2,2876.64
6910,Beauty,4,411.02
1567,Grocery,2,2902.49
1011,Fashion,1,1860.23
2102,Beauty,4,1634.07
7696,Beauty,4,2700.9
8178,Electronics,1,2972.14
8219,Fashion,2,1728.24
580,Home,2,977.39
8022,Grocery,1,2398.4
4859,Beauty,3,186.14
5714,Electronics,4,2830.98
2941,Electronics,3,205.27
1367,Grocery,4,1349.44
1944,Beauty,1,192.28
5370,Grocery,3,374.09
3547,Beauty,3,1921.46
5010,Home,3,2096.35
880,Beauty,4,638.03
8474,Electronics,3,1922.12
962,Beauty,3,2988.57
3162,Electronics,2,1790.13
2963,Beauty,2,789.15
4066,Fashion,3,1036.26
6959,Grocery,3,332.11
5627,Grocery,4,1520.71
9499,Fashion,4,2190.03
7872,Home,4,2094.93
2814,Home,2,2723.45
6308,Electronics,3,2583.84
4840,Beauty,3,1261.51
5686,Grocery,1,1662.34
1508,Grocery,1,1037.86
8627,Home,4,344.28
8754,Electronics,4,462.19
8081,Grocery,1,1981.59
6829,Grocery,1,2813.35
2851,Grocery,1,2503.16
5291,Grocery,1,1743.2
8386,Beauty,2,1417.35
6287,Beauty,2,794.72
1465,Grocery,1,620.86
1394,Grocery,4,2412.92
9393,Home,3,204.86
9762,Grocery,3,627.9
7854,Home,3,2426.98
1908,Fashion,4,2711.9
7168,Beauty,4,1205.17
1272,Fashion,3,1350.54
9742,Electronics,2,308.23
6051,Grocery,4,1647.81
1092,Beauty,4,641.47
9120,Fashion,1,1969.27
317,Home,4,369.66
5980,Fashion,2,2826.47
9230,Electronics,2,2606.73
7694,Beauty,1,632.64
8502,Grocery,1,2599.87
9876,Home,2,2157.75
6318,Electronics,3,2088.35
5617,Fashion,1,604.25
5888,Fashion,1,1964.18
6725,Home,3,1572.13
6626,Grocery,3,2128.48
6296,Home,1,1204.87
7504,Home,4,1638.73
4134,Grocery,3,261.01
9786,Grocery,3,2042.25
2971,Home,3,1082.04
1263,Fashion,2,770.21
843,Electronics,1,1334.99
2673,Home,2,1077.58
6503,Fashion,3,1758.92
1144,Beauty,4,257.03
7564,Beauty,1,2115.0
8554,Fashion,3,1972.27
2092,Beauty,1,1681.67
1288,Beauty,2,2335.66
1675,Electronics,1,1641.68
1626,Grocery,2,2342.29
2745,Electronics,2,964.29
9444,Beauty,3,2265.2
3283,Electronics,1,493.87
7104,Electronics,3,1529.16
6644,Grocery,2,679.2
2251,Grocery,2,2872.69
6383,Electronics,2,1391.9
5373,Home,4,781.85
185,Beauty,2,1852.39
4322,Home,1,2451.81
1310,Electronics,2,1586.77
4448,Electronics,2,1514.61
7933,Electronics,1,1946.85
54,Electronics,3,1633.6
346,Electronics,2,122.84
2797,Fashion,3,1323.07
6909,Fashion,2,2454.1
9008,Grocery,1,1928.68
6465,Home,1,1147.95
2181,Home,3,1170.59
6238,Fashion,4,2031.24
7117,Grocery,3,2214.85
150,Fashion,1,2366.3
9184,Beauty,1,2422.44
5272,Grocery,3,515.25
230,Electronics,1,1840.02
4949,Beauty,4,449.2
4793,Electronics,4,1872.59
677,Home,1,702.1
5500,Grocery,2,298.44
5771,Home,2,1100.93
3066,Beauty,4,1957.56
9914,Fashion,2,2206.8
3227,Home,3,1145.89
7289,Fashion,3,905.76
6244,Grocery,4,2230.11
6773,Fashion,4,1676.32
8267,Electronics,4,882.34
4721,Fashion,4,292.14
5529,Home,2,125.69
7587,Grocery,1,2450.42
2494,Grocery,3,1035.5
6853,Grocery,1,2310.94
3926,Beauty,4,2952.38
6385,Home,2,2320.29
8009,Home,4,2584.27
4474,Home,3,2419.41
6411,Grocery,2,2465.13
5231,Grocery,1,2465.09
1908,Beauty,3,825.9
2549,Fashion,1,836.87
2820,Electronics,2,167.77
9032,Electronics,4,206.89
5166,Fashion,3,1326.7
3898,Grocery,2,1318.17
3061,Fashion,1,670.82
8021,Fashion,2,2093.78
9602,Beauty,2,2695.6
9216,Beauty,1,2544.11
4181,Grocery,1,1564.05
5285,Home,1,1153.92
9445,Grocery,3,2404.67
884,Beauty,3,2628.36
2219,Beauty,1,259.24
9955,Grocery,1,2782.89
523,Fashion,1,2585.74
6675,Beauty,4,2583.91
8224,Electronics,1,2545.71
8560,Home,3,2620.58
6063,Home,2,869.1
3170,Electronics,3,521.99
2302,Beauty,4,884.91
4505,Electronics,1,148.37
4560,Beauty,3,1659.32
8638,Grocery,4,2403.92
3734,Home,1,1694.11
4458,Electronics,3,540.04
1906,Grocery,2,1996.73
7527,Beauty,3,1502.39
365,Grocery,2,2187.56
952,Home,4,1123.97
6545,Home,2,760.67
7556,Fashion,1,334.75
8761,Fashion,1,2506.1
8532,Electronics,4,1250.57
4934,Home,3,518.94
5394,Beauty,2,2342.62
5653,Home,4,571.68
5609,Grocery,3,329.28
9050,Home,2,325.04
201,Grocery,4,1870.28
6310,Beauty,2,1140.37
846,Home,4,2599.23
1682,Home,4,143.27
6351,Home,3,1350.28
8892,Fashion,4,761.28
1103,Fashion,3,1212.84
6282,Beauty,4,2039.89
7437,Home,3,1991.46
4913,Grocery,3,2453.72
805,Grocery,2,1878.21
8364,Beauty,2,1313.53
4643,Electronics,3,985.77
5088,Home,3,1614.32
4518,Grocery,1,1611.35
1357,Electronics,3,325.8
7521,Fashion,3,2325.4
5321,Fashion,2,2110.84
5069,Fashion,2,1234.98
9862,Grocery,3,1533.67
8329,Beauty,1,2904.57
2424,Grocery,1,1089.8
9839,Fashion,2,2422.2
1743,Electronics,2,707.58
4505,Beauty,4,2830.34
5101,Home,4,1135.38
8854,Beauty,2,1646.4
6809,Electronics,2,2584.61
8866,Grocery,1,1141.42
2012,Fashion,1,1128.29
2739,Beauty,2,2988.1
3361,Beauty,3,1867.31
1389,Fashion,3,1898.25
2123,Beauty,2,543.1
8095,Electronics,3,1808.72
4063,Fashion,2,2533.52
2621,Electronics,3,190.38
1509,Beauty,2,833.91
987,Electronics,3,2978.95
9726,Fashion,4,966.29
2067,Grocery,1,1639.56
5544,Grocery,2,350.18
8276,Beauty,2,207.08
2639,Fashion,2,1474.12
2729,Electronics,3,664.81
1117,Home,4,1248.64
3377,Beauty,2,1808.95
4879,Grocery,4,1259.39
8460,Fashion,1,1586.9
1449,Grocery,4,659.41
7578,Beauty,4,245.31
2544,Fashion,4,1172.1
7144,Grocery,2,812.23
1146,Fashion,1,1362.72
9284,Grocery,4,2518.75
2759,Fashion,3,2612.96
292,Home,4,2291.68
9179,Electronics,3,2285.55
8874,Fashion,4,1275.17
578,Electronics,4,1845.22
7848,Beauty,4,657.96
9685,Grocery,3,121.99
5189,Grocery,1,1795.45
9594,Beauty,4,2827.45
7566,Grocery,4,2909.29
2234,Home,3,2158.6
38,Home,2,654.78
3363,Home,2,1782.94
2897,Beauty,1,2876.74
4203,Electronics,2,735.75
4928,Beauty,2,1436.07
5508,Electronics,2,1443.5
3395,Beauty,1,2214.5
5260,Grocery,2,2653.07
3030,Beauty,2,1799.69
950,Home,3,1129.79
78,Home,3,2349.21
808,Home,2,972.16
8160,Grocery,4,2044.06
9097,Home,2,2310.0
7601,Home,1,1460.55
6948,Home,1,1240.51
789,Home,1,1127.07
2573,Home,3,283.92
4344,Electronics,3,2644.27
7612,Grocery,3,2660.03
2186,Beauty,4,881.53
524,Grocery,1,1679.22
4747,Grocery,3,1631.92
9157,Electronics,4,1588.21
3471,Home,4,547.7
3044,Grocery,4,1638.68
5419,Beauty,3,497.96
8772,Beauty,2,852.3
508,Fashion,1,407.98
7269,Home,1,2994.42
4614,Grocery,1,657.13
9596,Beauty,3,1060.36
305,Home,3,2552.98
7221,Fashion,1,1247.95
7851,Electronics,2,199.24
1679,Fashion,1,1867.08
9946,Fashion,4,105.3
370,Fashion,1,2177.91
89,Fashion,4,1074.43
3720,Grocery,2,953.12
5461,Electronics,2,1041.34
4146,Home,4,2731.65
4539,Beauty,1,734.25
7068,Home,2,2999.52
6267,Beauty,3,2301.43
1984,Grocery,4,548.72
9893,Grocery,4,2054.35
2700,Beauty,1,2004.76
4325,Beauty,3,1133.38
3713,Home,1,1074.37
9591,Fashion,4,810.25
771,Grocery,1,2569.67
5228,Grocery,1,1037.21
5124,Grocery,4,2418.53
6534,Beauty,2,1345.88
6127,Fashion,3,1476.11
2545,Grocery,3,2588.92
4152,Beauty,1,2827.84
9734,Grocery,2,1304.48
3036,Fashion,4,2294.33
5877,Home,1,287.8
9410,Electronics,4,963.03
1938,Home,2,2258.44
3789,Beauty,2,380.42
4250,Home,3,1043.87
6195,Grocery,2,1037.82
3644,Beauty,3,813.61
9822,Grocery,2,2499.47
3782,Home,2,2109.95
2240,Electronics,2,2787.53
8253,Electronics,2,1909.25
9570,Home,2,759.23
4032,Home,4,2397.19
1426,Beauty,2,674.74
4080,Beauty,1,1447.92
7358,Electronics,2,2243.46
5598,Electronics,4,656.8
1190,Electronics,4,1293.47
2571,Beauty,3,1767.3
7521,Beauty,2,1160.91
5987,Home,1,1658.48
5054,Beauty,2,1400.93
6529,Home,2,1655.01
3287,Fashion,4,216.06
2383,Home,2,1770.41
1433,Fashion,3,2463.54
8358,Beauty,4,1504.05
3606,Electronics,1,238.1
7447,Home,2,1651.75
19,Grocery,2,1075.57
5442,Home,2,741.09
1444,Beauty,4,826.81
2997,Grocery,3,2355.82
5372,Electronics,1,1224.11
8304,Home,4,498.37
1079,Grocery,3,1334.34
2899,Home,4,1615.27
7322,Grocery,4,2321.19
3499,Grocery,2,2839.36
3451,Grocery,3,2512.15
1374,Grocery,1,1623.61
1781,Electronics,3,2652.25
8668,Fashion,3,1736.18
4065,Fashion,1,1664.99
2499,Beauty,3,2649.72
1653,Beauty,3,815.87
1239,Fashion,3,997.55
8016,Beauty,1,2579.34
8904,Home,2,2663.01
8592,Home,3,1713.25
5805,Beauty,3,772.55
6645,Grocery,3,2444.33
6693,Home,3,149.54
8603,Grocery,4,219.08
4342,Home,1,1139.23
7747,Fashion,1,458.83
7334,Beauty,1,2489.23
7827,Grocery,2,1870.58
7542,Grocery,2,1949.66
6523,Grocery,4,1702.55
739,Home,4,1903.07
6449,Fashion,2,2218.93
3466,Beauty,4,358.99
3430,Electronics,4,2333.35
9221,Beauty,4,2427.04
4012,Grocery,2,600.98
6396,Home,2,1148.87
94,Grocery,2,1106.01
5184,Fashion,2,1442.22
5871,Electronics,4,2590.14
2791,Grocery,1,1722.22
3730,Home,4,1755.65
593,Electronics,2,2587.56
9424,Electronics,1,2571.05
6495,Grocery,3,465.1
5336,Grocery,3,2056.84
5520,Fashion,3,481.02
748,Fashion,3,1963.28
9194,Home,4,1505.37
907,Fashion,4,339.29
9610,Grocery,2,1756.59
7386,Home,2,2657.66
5969,Grocery,1,544.96
8791,Home,1,2514.81
9976,Electronics,3,451.42
1578,Grocery,4,1048.82
8265,Grocery,2,263.59
7438,Electronics,1,2761.88
6061,Beauty,3,1891.15
8749,Beauty,2,2995.5
6685,Electronics,2,267.54
3947,Beauty,2,2693.06
167,Beauty,2,1355.6
3853,Fashion,3,1111.15
1870,Beauty,2,1976.03
5930,Fashion,4,175.08
8234,Beauty,1,2526.83
1091,Fashion,1,1137.46
1231,Electronics,1,2889.67
2369,Fashion,1,1310.48
3457,Beauty,4,1265.45
2952,Home,4,2249.65
4150,Home,1,660.63
8718,Grocery,1,2438.54
6010,Home,3,1307.7
1806,Beauty,3,1866.36
922,Home,2,2288.81
9527,Home,1,820.93
5332,Grocery,3,1218.26
9422,Beauty,2,683.25
2405,Home,4,2987.34
7911,Grocery,4,2560.04
2550,Home,1,623.85
9837,Electronics,1,441.02
763,Grocery,4,1974.34
4790,Electronics,2,827.15
3102,Beauty,3,628.93
3767,Beauty,3,1695.2
4039,Fashion,4,2138.56
1072,Home,3,2794.9
1796,Electronics,2,1182.68
5700,Grocery,3,1573.04
4951,Grocery,4,428.68
1010,Home,1,2513.05
7137,Fashion,4,628.99
5184,Grocery,3,716.32
3523,Fashion,1,449.08
1014,Grocery,4,970.44
5948,Grocery,3,1985.77
9389,Home,3,1771.95
1897,Electronics,2,2956.58
3728,Grocery,2,321.4
7425,Fashion,3,1121.04
6802,Electronics,2,1417.44
9897,Grocery,2,1324.03
1842,Beauty,3,2763.85
3319,Home,1,1503.77
6551,Grocery,1,1355.88
8317,Home,3,343.32
1635,Electronics,1,1335.35
9912,Home,4,1850.92
9838,Beauty,2,1964.88
6988,Fashion,2,205.59
5226,Fashion,3,2043.75
6083,Fashion,3,912.61
2406,Electronics,4,2403.13
7310,Beauty,2,923.67
2882,Electronics,4,864.52
2009,Grocery,1,150.38
1238,Home,3,2893.53
6109,Electronics,4,2079.49
7233,Grocery,4,291.29
6103,Grocery,2,2613.46
4733,Grocery,2,2357.05
588,Beauty,4,1975.89
371,Beauty,3,1640.11
4890,Home,2,2801.79
5645,Electronics,1,1614.15
5248,Grocery,4,201.58
5534,Fashion,3,2396.09
3964,Electronics,1,821.98
5795,Fashion,4,658.18
6753,Electronics,2,2061.16
5221,Electronics,4,2716.04
3759,Fashion,1,2654.02
5821,Grocery,4,281.48
6731,Home,3,183.86
2784,Beauty,3,988.94
6111,Electronics,1,886.38
5924,Fashion,1,2444.85
9230,Home,4,1607.38
1971,Home,1,210.09
8044,Beauty,2,2727.47
9114,Electronics,3,882.37
950,Grocery,3,837.44
457,Beauty,4,2054.44
864,Electronics,4,2283.86
9665,Electronics,1,1724.38
1338,Fashion,2,2604.02
713,Grocery,2,2427.07
849,Grocery,2,1623.12
970,Home,4,1443.5
988,Electronics,1,2638.87
1147,Fashion,2,2944.02
2536,Grocery,2,2916.01
4484,Grocery,2,1496.52
7577,Beauty,4,1602.34
4864,Beauty,3,2338.89
7823,Home,2,1559.94
3307,Grocery,1,2497.19
4669,Fashion,1,1796.27
7,Grocery,4,2556.59
9331,Electronics,3,1602.57
2384,Fashion,1,1511.66
5975,Fashion,3,2926.2
2164,Beauty,2,183.83
6392,Beauty,1,871.81
9733,Grocery,2,2311.08
6169,Fashion,3,1084.8
8139,Home,1,1814.14
4706,Home,4,2520.65
1375,Fashion,1,974.56
6602,Fashion,2,1434.56
2544,Home,4,161.06
300,Fashion,2,308.38
8507,Fashion,2,1659.67
5447,Grocery,1,1466.64
311,Fashion,3,1254.32
589,Home,1,2741.98
9986,Home,2,829.05
3476,Home,2,395.11
2785,Electronics,3,167.05
8711,Home,2,1925.49
3677,Grocery,1,2016.82
7135,Grocery,4,425.84
1556,Grocery,4,1398.83
2177,Grocery,3,2544.49
2976,Grocery,4,1403.96
1381,Electronics,4,1447.79
6339,Beauty,4,1072.8
162,Home,4,2312.29
1537,Fashion,1,2720.78
1981,Beauty,3,178.87
3898,Fashion,3,1920.78
8306,Grocery,1,2834.35
8330,Grocery,2,934.27
3490,Grocery,3,1291.29
1057,Home,2,1340.2
7203,Beauty,4,1916.61
2438,Fashion,1,1433.49
7266,Home,2,2923.31
5602,Electronics,4,245.91
8320,Electronics,4,2099.3
3010,Fashion,4,2149.71
1385,Electronics,3,1254.31
8528,Grocery,3,1913.0
9619,Beauty,4,2755.92
1675,Home,2,2065.59
