order_id,user_id,order_date,order_status,order_value,payment_mode
8190,4979,2024-01-06,Completed,2802.65,Card
8191,1900,2024-09-27,Completed,1425.69,COD
8192,4305,2024-01-10,Completed,4445.41,Card
8193,4577,2024-10-28,Completed,1604.81,UPI
8194,601,2024-04-30,Cancelled,2646.1,COD
8195,568,2024-08-03,Completed,3626.62,COD
8196,2447,2024-11-16,Cancelled,1144.75,COD
8197,1363,2024-08-06,Completed,4630.21,UPI
8198,4944,2024-04-12,Completed,850.09,COD
8199,2718,2024-06-06,Completed,3830.0,UPI
8200,2377,2024-10-24,Completed,4294.8,Card
8201,4513,2024-09-22,Completed,3313.4,UPI
8202,483,2024-10-05,Completed,704.67,UPI
8203,4144,2024-12-09,Completed,576.22,Card
8204,4552,2024-10-02,Completed,3779.44,COD
8205,2156,2024-07-28,Cancelled,3551.99,Card
8206,2937,2024-02-07,Completed,4838.66,UPI
8207,1016,2024-05-08,Completed,4296.78,COD
8208,4710,2024-08-15,Completed,640.7,UPI
8209,814,2024-04-10,Completed,2092.93,UPI
8210,3001,2024-10-24,Completed,3140.14,COD
8211,1331,2024-02-14,Completed,790.74,UPI
8212,4231,2024-10-27,Completed,1422.83,Card
8213,2735,2024-05-24,Completed,975.97,UPI
8214,377,2024-07-11,Completed,3131.71,COD
8215,1445,2024-04-22,Completed,3628.77,UPI
8216,3801,2024-06-29,Completed,1158.31,UPI
8217,2040,2024-02-02,Completed,4341.36,Card
8218,2761,2024-10-12,Completed,1654.34,UPI
8219,924,2024-02-09,Completed,4360.86,UPI
8220,4012,2024-12-04,Completed,3399.31,UPI
8221,720,2024-11-05,Completed,3565.37,Card
8222,4948,2024-07-17,Completed,1983.4,COD
8223,3628,2024-07-28,Completed,4347.4,Card
8224,4732,2024-02-22,Completed,3240.99,UPI
8225,4241,2024-03-16,Completed,2501.13,Card
8226,1378,2024-03-16,Completed,1215.55,Card
8227,2058,2024-05-15,Completed,596.29,UPI
8228,4510,2024-02-17,Cancelled,4820.92,COD
8229,992,2024-01-27,Completed,4859.96,UPI
8230,2653,2024-11-07,Completed,2866.31,COD
8231,4809,2024-10-26,Completed,2257.37,Card
8232,116,2024-10-01,Completed,4139.35,Card
8233,1606,2024-04-19,Completed,2214.08,Card
8234,1684,2024-03-19,Completed,2339.68,Card
8235,279,2024-02-02,Completed,4513.1,UPI
8236,315,2024-06-08,Completed,1824.39,UPI
8237,4164,2024-01-27,Completed,1535.52,COD
8238,4235,2024-11-30,Cancelled,4733.47,UPI
8239,2785,2024-10-07,Completed,689.6,UPI
8240,1364,2024-07-05,Cancelled,895.39,COD
8241,1218,2024-06-10,Cancelled,2558.9,Card
8242,1512,2024-04-05,Completed,4860.45,Card
8243,3092,2024-07-18,Completed,4565.59,COD
8244,3842,2024-03-14,Completed,4046.79,COD
8245,3539,2024-11-30,Completed,3487.73,Card
8246,4109,2024-08-27,Cancelled,2982.24,COD
8247,4877,2024-07-07,Completed,3045.59,UPI
8248,4608,2024-08-05,Cancelled,3212.65,Card
8249,261,2024-08-04,Completed,1293.76,UPI
8250,2722,2024-07-17,Completed,407.5,COD
8251,3380,2024-11-09,Completed,1438.93,Card
8252,3459,2024-12-19,Completed,4062.03,Card
8253,2199,2024-04-11,Completed,458.5,UPI
8254,4009,2024-05-19,Completed,3891.89,Card
8255,1530,2024-01-01,Completed,2965.28,UPI
8256,4657,2024-11-19,Completed,3162.05,Card
8257,971,2024-07-17,Completed,936.32,UPI
8258,4188,2024-09-03,Completed,2996.5,UPI
8259,1519,2024-03-01,Completed,569.18,COD
8260,79,2024-05-01,Completed,4038.76,UPI
8261,3426,2024-06-16,Completed,3946.04,UPI
8262,85,2024-10-12,Completed,3662.81,UPI
8263,424,2024-05-29,Completed,413.9,Card
8264,1231,2024-02-29,Cancelled,1028.76,COD
8265,3306,2024-01-22,Completed,1285.44,Card
8266,3235,2024-05-03,Completed,2705.85,UPI
8267,3436,2024-04-01,Completed,4128.93,COD
8268,3466,2024-01-20,Completed,1111.74,Card
8269,855,2024-11-04,Cancelled,2709.73,COD
8270,1960,2024-04-24,Completed,4261.21,Card
8271,568,2024-03-13,Completed,2055.72,Card
8272,993,2024-05-12,Cancelled,2448.94,COD
8273,333,2024-03-26,Completed,2664.27,UPI
8274,1921,2024-04-29,Completed,3546.97,COD
8275,2682,2024-10-26,Completed,1826.72,Card
8276,1302,2024-02-15,Completed,2323.86,UPI
8277,630,2024-05-30,Completed,3813.66,Card
8278,4375,2024-01-10,Completed,2285.03,COD
8279,3372,2024-05-14,Completed,3420.75,Card
8280,4035,2024-04-13,Completed,1592.76,UPI
8281,3711,2024-11-02,Completed,4588.23,COD
8282,3309,2024-10-01,Completed,4075.78,UPI
8283,1045,2024-05-22,Completed,4603.79,COD
8284,4477,2024-09-06,Completed,881.19,Card
8285,2131,2024-08-15,Completed,2751.71,COD
8286,4146,2024-12-28,Completed,752.82,Card
8287,3090,2024-04-12,Completed,418.83,Card
8288,3321,2024-12-20,Completed,4284.43,Card
8289,1891,2024-03-06,Completed,1622.08,COD
8290,4710,2024-08-27,Completed,3377.98,COD
8291,4599,2024-04-13,Completed,3290.94,Card
8292,629,2024-02-14,Completed,4425.84,COD
8293,673,2024-09-12,Completed,2336.55,COD
8294,3540,2024-08-15,Completed,4919.28,UPI
8295,1049,2024-01-19,Completed,2132.14,Card
8296,2487,2024-11-20,Completed,4705.29,COD
8297,1408,2024-12-16,Completed,4971.8,Card
8298,855,2024-09-01,Completed,466.83,UPI
8299,1596,2024-01-07,Completed,2567.59,UPI
8300,511,2024-12-13,Completed,1339.51,UPI
8301,4902,2024-10-23,Cancelled,2568.22,COD
8302,312,2024-02-20,Cancelled,3584.0,UPI
8303,195,2024-05-09,Completed,474.84,Card
8304,4438,2024-07-25,Completed,4066.86,UPI
8305,4075,2024-07-23,Completed,1017.74,UPI
8306,1974,2024-09-17,Completed,2494.88,UPI
8307,1802,2024-05-01,Cancelled,2548.44,COD
8308,306,2024-08-18,Completed,2802.68,COD
8309,1681,2024-06-26,Cancelled,496.08,Card
8310,3155,2024-02-13,Completed,2251.31,Card
8311,3141,2024-09-23,Completed,1019.89,UPI
8312,3781,2024-02-11,Completed,1811.74,COD
8313,1839,2024-07-14,Completed,634.04,COD
8314,929,2024-10-15,Completed,2685.94,COD
8315,751,2024-05-06,Completed,2342.16,Card
8316,386,2024-11-16,Completed,2521.56,UPI
8317,824,2024-01-13,Completed,3059.28,UPI
8318,2724,2024-08-07,Completed,1004.62,COD
8319,4998,2024-12-22,Completed,4993.31,UPI
8320,3995,2024-04-28,Completed,4030.92,Card
8321,2794,2024-04-01,Completed,2030.38,Card
8322,1382,2024-01-10,Completed,3655.28,COD
8323,3613,2024-01-09,Completed,2016.61,Card
8324,2555,2024-10-18,Completed,4669.17,UPI
8325,3152,2024-02-05,Completed,4754.96,UPI
8326,4480,2024-06-16,Completed,4988.52,UPI
8327,1273,2024-10-20,Completed,1469.6,COD
8328,2111,2024-08-30,Completed,911.73,UPI
8329,1065,2024-10-03,Completed,1643.1,COD
8330,3754,2024-04-04,Completed,1481.42,UPI
8331,4678,2024-12-03,Completed,2615.62,Card
8332,4927,2024-08-13,Completed,472.03,UPI
8333,2923,2024-01-13,Completed,2831.61,UPI
8334,1513,2024-06-15,Completed,990.1,UPI
8335,290,2024-03-01,Completed,1241.03,Card
8336,3955,2024-10-07,Cancelled,458.45,UPI
8337,665,2024-10-28,Completed,3723.03,UPI
8338,4188,2024-02-04,Completed,939.51,UPI
8339,4270,2024-07-06,Completed,3061.55,UPI
8340,2701,2024-05-15,Cancelled,4449.39,UPI
8341,423,2024-08-14,Cancelled,1626.24,COD
8342,3683,2024-03-01,Completed,501.24,Card
8343,3556,2024-04-18,Cancelled,2529.95,Card
8344,2357,2024-01-15,Completed,2129.44,Card
8345,435,2024-08-08,Completed,2469.34,COD
8346,1366,2024-03-24,Completed,512.15,UPI
8347,1351,2024-12-17,Cancelled,2055.21,UPI
8348,1086,2024-12-12,Completed,558.19,Card
8349,4741,2024-04-16,Completed,4640.83,Card
8350,2365,2024-10-20,Completed,2587.77,UPI
8351,491,2024-06-29,Completed,4761.19,COD
8352,2086,2024-06-17,Cancelled,824.41,Card
8353,650,2024-01-13,Cancelled,2041.33,COD
8354,1535,2024-06-21,Completed,2527.76,Card
8355,264,2024-03-09,Completed,4952.81,COD
8356,2902,2024-07-01,Cancelled,909.1,COD
8357,4467,2024-04-21,Completed,3772.56,Card
8358,3712,2024-01-21,Completed,4761.57,UPI
8359,3414,2024-04-12,Cancelled,2787.71,Card
8360,4282,2024-06-17,Completed,4737.27,Card
8361,2895,2024-03-07,Completed,1392.71,Card
8362,3559,2024-02-28,Completed,1652.71,UPI
8363,4382,2024-08-20,Completed,480.91,Card
8364,3090,2024-03-14,Completed,3161.85,COD
8365,2934,2024-12-15,Completed,2993.06,UPI
8366,4236,2024-01-07,Cancelled,3377.72,UPI
8367,117,2024-06-09,Completed,4414.18,Card
8368,2926,2024-12-02,Completed,3020.66,COD
8369,578,2024-01-06,Completed,1098.07,COD
8370,326,2024-09-14,Completed,439.09,COD
8371,4024,2024-09-01,Completed,571.52,COD
8372,3286,2024-05-14,Cancelled,3252.55,COD
8373,4996,2024-04-10,Completed,3605.64,COD
8374,4278,2024-01-13,Completed,1707.14,Card
8375,1061,2024-09-28,Completed,3968.45,UPI
8376,2334,2024-12-30,Cancelled,1842.15,Card
8377,4329,2024-01-08,Completed,3378.22,Card
8378,1534,2024-02-28,Completed,4563.1,Card
8379,4308,2024-08-28,Completed,1221.25,UPI
8380,740,2024-12-13,Completed,4233.32,COD
8381,246,2024-01-12,Completed,342.66,Card
8382,240,2024-12-08,Completed,3979.14,Card
8383,4124,2024-04-19,Completed,1473.44,UPI
8384,3601,2024-11-16,Completed,341.22,UPI
8385,274,2024-01-05,Completed,355.23,COD
8386,3934,2024-11-25,Cancelled,2413.38,Card
8387,2115,2024-07-01,Cancelled,820.99,UPI
8388,1888,2024-08-31,Cancelled,2656.73,UPI
8389,1295,2024-08-08,Completed,4126.4,UPI
8390,4729,2024-08-31,Completed,3242.63,Card
8391,4421,2024-06-24,Completed,3962.05,COD
8392,4576,2024-04-20,Cancelled,2780.29,COD
8393,2353,2024-05-25,Completed,3395.21,Card
8394,4081,2024-02-08,Completed,3224.97,Card
8395,4312,2024-11-23,Completed,1096.51,Card
8396,3582,2024-05-14,Completed,2150.36,Card
8397,1493,2024-09-11,Completed,3567.69,Card
8398,4169,2024-05-03,Completed,3604.18,Card
8399,4634,2024-01-01,Completed,1228.61,UPI
8400,2903,2024-01-14,Completed,2934.87,Card
8401,4189,2024-06-28,Completed,744.96,UPI
8402,812,2024-10-15,Completed,3864.51,Card
8403,635,2024-09-27,Completed,3703.97,Card
8404,4556,2024-11-01,Completed,3922.51,UPI
8405,4949,2024-01-13,Completed,890.9,Card
8406,134,2024-03-22,Completed,1789.13,UPI
8407,19,2024-10-15,Cancelled,1769.24,Card
8408,1200,2024-11-17,Cancelled,1091.5,COD
8409,1765,2024-02-13,Completed,494.54,COD
8410,4613,2024-04-11,Completed,3507.65,UPI
8411,3700,2024-12-19,Completed,3093.91,UPI
8412,456,2024-08-04,Cancelled,2108.07,UPI
8413,3597,2024-12-07,Completed,2005.52,UPI
8414,3514,2024-07-11,Completed,1685.8,Card
8415,3328,2024-07-22,Completed,840.29,COD
8416,3370,2024-11-14,Completed,1715.58,COD
8417,1890,2024-05-23,Cancelled,3000.94,Card
8418,1871,2024-05-26,Completed,378.45,Card
8419,4869,2024-02-03,Completed,1025.08,UPI
8420,2553,2024-07-23,Completed,2496.51,Card
8421,3496,2024-06-15,Completed,1200.92,UPI
8422,2746,2024-01-15,Completed,1159.06,UPI
8423,1915,2024-11-03,Completed,1950.22,COD
8424,3124,2024-10-28,Completed,2064.72,UPI
8425,2239,2024-04-01,Completed,1497.66,UPI
8426,422,2024-04-23,Completed,924.11,UPI
8427,3517,2024-11-20,Completed,2743.85,UPI
8428,1548,2024-02-05,Completed,2961.08,Card
8429,381,2024-12-16,Completed,1890.95,Card
8430,2354,2024-06-30,Completed,4365.4,UPI
8431,4097,2024-01-14,Completed,4327.46,Card
8432,3392,2024-03-29,Completed,4896.68,COD
8433,3541,2024-08-20,Completed,2807.98,COD
8434,2052,2024-01-04,Completed,3437.17,Card
8435,2177,2024-02-07,Completed,4892.73,COD
8436,2584,2024-07-13,Completed,4405.08,COD
8437,500,2024-04-16,Completed,4016.29,COD
8438,4114,2024-02-09,Completed,4271.68,Card
8439,2434,2024-07-04,Completed,3184.72,Card
8440,2481,2024-01-07,Completed,4449.7,COD
8441,4952,2024-12-06,Completed,4411.81,Card
8442,2502,2024-07-01,Completed,3092.25,UPI
8443,2217,2024-11-07,Completed,1932.33,UPI
8444,568,2024-04-16,Completed,2628.8,COD
8445,2478,2024-05-16,Completed,315.32,Card
8446,151,2024-07-17,Completed,4851.3,UPI
8447,3818,2024-06-26,Cancelled,1862.16,Card
8448,4906,2024-06-19,Completed,2757.27,UPI
8449,3540,2024-09-12,Completed,4229.93,Card
8450,3006,2024-11-20,Completed,1104.4,UPI
8451,1672,2024-09-10,Completed,4555.79,Card
8452,4696,2024-07-12,Cancelled,1097.38,Card
8453,2458,2024-06-10,Completed,817.65,UPI
8454,230,2024-10-21,Completed,3649.28,UPI
8455,4591,2024-05-14,Completed,2195.69,COD
8456,4793,2024-04-05,Completed,1982.84,Card
8457,4265,2024-07-17,Completed,2430.39,UPI
8458,1207,2024-06-14,Completed,2303.29,COD
8459,1484,2024-05-15,Completed,612.16,Card
8460,1074,2024-09-18,Cancelled,491.34,UPI
8461,4104,2024-04-13,Completed,2264.69,UPI
8462,9,2024-12-26,Completed,739.19,COD
8463,2323,2024-06-10,Cancelled,1391.43,COD
8464,3126,2024-11-13,Completed,4312.35,Card
8465,4211,2024-12-03,Completed,1516.6,Card
8466,1598,2024-02-13,Completed,4634.98,COD
8467,3712,2024-07-03,Cancelled,2375.67,UPI
8468,1122,2024-07-29,Completed,3049.29,COD
8469,4289,2024-02-29,Completed,1365.48,Card
8470,3452,2024-03-07,Completed,388.76,UPI
8471,1149,2024-11-20,Completed,2406.27,UPI
8472,1519,2024-01-19,Completed,3281.01,Card
8473,340,2024-06-22,Completed,1206.74,COD
8474,690,2024-09-28,Completed,4609.96,UPI
8475,2429,2024-10-06,Completed,1185.46,Card
8476,1180,2024-03-08,Cancelled,3825.7,COD
8477,2588,2024-04-09,Completed,3029.6,Card
8478,4309,2024-06-15,Completed,576.34,UPI
8479,4326,2024-03-25,Completed,2433.66,Card
8480,1880,2024-11-16,Completed,922.83,UPI
8481,3866,2024-01-23,Completed,1976.92,UPI
8482,1724,2024-10-13,Completed,2713.43,Card
8483,3694,2024-01-07,Completed,1907.53,UPI
8484,944,2024-10-05,Completed,1513.63,Card
8485,676,2024-03-16,Cancelled,2424.87,UPI
8486,3274,2024-04-25,Completed,3198.85,Card
8487,3932,2024-10-12,Completed,4395.91,UPI
8488,842,2024-06-23,Completed,3014.59,COD
8489,2574,2024-10-21,Cancelled,1481.89,UPI
8490,884,2024-01-15,Completed,4690.95,Card
8491,2212,2024-02-02,Completed,1131.36,COD
8492,2876,2024-06-11,Completed,1482.72,COD
8493,2218,2024-04-03,Completed,811.12,COD
8494,3063,2024-12-11,Completed,3189.6,COD
8495,4360,2024-08-10,Cancelled,1015.08,Card
8496,3302,2024-12-23,Completed,834.72,UPI
8497,1148,2024-01-23,Cancelled,4004.64,COD
8498,626,2024-07-19,Completed,3649.99,COD
8499,2473,2024-02-27,Completed,4404.5,Card
8500,2605,2024-09-11,Completed,2958.46,COD
8501,3291,2024-08-01,Completed,1509.25,Card
8502,3211,2024-01-05,Completed,3761.28,COD
8503,4944,2024-01-07,Completed,2533.8,COD
8504,2288,2024-08-14,Completed,2546.91,Card
8505,2485,2024-07-25,Completed,1206.46,UPI
8506,3100,2024-03-23,Completed,3834.7,Card
8507,523,2024-09-15,Completed,4367.06,COD
8508,4436,2024-09-25,Completed,2258.46,UPI
8509,3847,2024-03-17,Completed,1282.08,COD
8510,4362,2024-11-09,Completed,956.73,UPI
8511,2941,2024-04-27,Cancelled,882.53,Card
8512,1511,2024-08-26,Completed,1840.56,COD
8513,176,2024-08-05,Completed,4023.7,COD
8514,4842,2024-02-26,Completed,4608.08,COD
8515,4739,2024-07-14,Completed,4068.07,COD
8516,645,2024-12-09,Completed,2082.78,Card
8517,4260,2024-03-13,Completed,3282.96,Card
8518,4876,2024-03-31,Completed,938.02,UPI
8519,1193,2024-02-21,Cancelled,3853.45,UPI
8520,2274,2024-09-14,Completed,3436.96,Card
8521,2925,2024-07-30,Cancelled,2490.43,COD
8522,807,2024-11-30,Completed,3851.14,UPI
8523,1133,2024-01-12,Completed,3626.11,COD
8524,1496,2024-01-02,Completed,4527.6,UPI
8525,1003,2024-10-21,Cancelled,2618.7,Card
8526,3575,2024-07-01,Completed,4124.16,UPI
8527,901,2024-07-26,Completed,3208.71,COD
8528,4417,2024-08-27,Completed,3638.71,COD
8529,648,2024-02-20,Completed,993.41,COD
8530,2851,2024-11-15,Cancelled,1897.82,COD
8531,4190,2024-04-01,Completed,1371.31,COD
8532,2002,2024-02-05,Cancelled,862.0,Card
8533,3629,2024-11-09,Completed,2740.27,UPI
8534,1581,2024-08-18,Completed,999.55,COD
8535,4527,2024-11-18,Completed,1272.58,Card
8536,1307,2024-02-22,Cancelled,2559.52,Card
8537,1886,2024-04-15,Completed,3002.77,COD
8538,438,2024-04-22,Cancelled,1470.7,Card
8539,3621,2024-08-24,Completed,917.97,UPI
8540,803,2024-04-13,Completed,3874.01,Card
8541,4243,2024-10-18,Completed,3753.8,COD
8542,437,2024-10-17,Completed,1418.05,Card
8543,2410,2024-04-28,Cancelled,3732.08,COD
8544,3369,2024-03-14,Completed,1350.69,UPI
8545,1783,2024-04-29,Completed,3241.11,UPI
8546,1982,2024-01-13,Completed,3599.42,UPI
8547,4198,2024-01-24,Completed,1928.27,UPI
8548,3204,2024-11-20,Completed,1546.24,Card
8549,3523,2024-03-21,Completed,3048.01,Card
8550,1738,2024-03-29,Completed,477.41,COD
8551,4471,2024-07-23,Completed,4902.55,UPI
8552,3147,2024-07-23,Cancelled,557.76,UPI
8553,2093,2024-05-19,Completed,4670.17,UPI
8554,4508,2024-12-14,Completed,4965.13,UPI
8555,488,2024-11-27,Completed,879.73,UPI
8556,946,2024-03-29,Cancelled,2928.74,Card
8557,167,2024-10-11,Cancelled,3538.29,COD
8558,2927,2024-01-03,Completed,4079.19,COD
8559,2585,2024-12-29,Completed,524.84,UPI
8560,3921,2024-10-03,Completed,2018.53,COD
8561,1534,2024-01-07,Completed,1324.46,COD
8562,2647,2024-09-15,Completed,4469.39,UPI
8563,3217,2024-11-23,Cancelled,4868.63,Card
8564,2645,2024-09-19,Completed,3339.12,UPI
8565,4559,2024-05-23,Completed,3232.53,UPI
8566,3187,2024-01-21,Completed,2425.01,COD
8567,761,2024-05-22,Completed,1278.42,UPI
8568,2834,2024-10-19,Completed,1246.43,UPI
8569,1334,2024-02-26,Completed,2311.0,UPI
8570,3735,2024-06-22,Completed,972.43,COD
8571,3857,2024-09-10,Cancelled,2065.46,Card
8572,2125,2024-08-07,Completed,3531.51,UPI
8573,2432,2024-08-11,Completed,4452.21,Card
8574,571,2024-07-31,Cancelled,2901.95,UPI
8575,1039,2024-06-23,Completed,2830.61,Card
8576,3883,2024-03-10,Completed,1206.07,UPI
8577,181,2024-11-18,Completed,4102.22,COD
8578,4940,2024-04-01,Completed,3056.75,Card
8579,3737,2024-11-10,Completed,4795.76,COD
8580,2414,2024-09-08,Completed,3349.52,COD
8581,3511,2024-01-16,Completed,3098.51,UPI
8582,1719,2024-08-08,Completed,1667.85,UPI
8583,4984,2024-01-28,Completed,3143.69,COD
8584,2381,2024-07-15,Cancelled,3432.92,Card
8585,3761,2024-01-30,Completed,1664.88,COD
8586,1134,2024-06-26,Completed,578.71,UPI
8587,354,2024-07-04,Cancelled,3522.35,Card
8588,4404,2024-01-12,Completed,2648.29,Card
8589,162,2024-06-17,Completed,2134.13,Card
8590,3712,2024-09-14,Completed,3673.14,UPI
8591,2453,2024-10-04,Completed,3760.85,COD
8592,2505,2024-10-19,Completed,1823.36,UPI
8593,787,2024-07-06,Completed,572.68,Card
8594,1162,2024-11-30,Cancelled,1269.08,UPI
8595,1230,2024-11-01,Completed,4634.76,COD
8596,2612,2024-07-28,Completed,1682.37,COD
8597,2030,2024-09-17,Completed,1012.45,COD
8598,1472,2024-04-06,Completed,4403.1,Card
8599,2312,2024-06-20,Completed,481.57,Card
8600,144,2024-09-15,Cancelled,4096.01,Card
8601,1984,2024-02-20,Completed,3940.56,Card
8602,3789,2024-06-05,Cancelled,2961.54,Card
8603,2587,2024-08-13,Completed,3290.82,UPI
8604,2785,2024-05-07,Completed,1076.34,Card
8605,3588,2024-09-19,Completed,2963.01,COD
8606,587,2024-08-31,Cancelled,2852.27,COD
8607,4502,2024-11-03,Completed,1139.84,Card
8608,590,2024-01-06,Completed,3786.82,UPI
8609,2434,2024-10-04,Completed,471.66,COD
8610,2059,2024-09-05,Completed,1969.09,Card
8611,2872,2024-04-01,Completed,3358.45,UPI
8612,237,2024-06-09,Cancelled,4060.3,COD
8613,3525,2024-09-23,Completed,2966.75,Card
8614,3379,2024-08-20,Cancelled,4623.05,COD
8615,992,2024-01-21,Completed,2026.37,COD
8616,952,2024-03-26,Completed,4838.51,UPI
8617,2944,2024-09-24,Completed,1383.54,COD
8618,3655,2024-08-14,Completed,2558.83,COD
8619,3750,2024-06-16,Completed,4612.27,COD
8620,1048,2024-06-28,Completed,2884.59,COD
8621,2808,2024-10-06,Completed,3310.2,UPI
8622,1240,2024-06-26,Completed,4621.96,UPI
8623,4056,2024-09-15,Completed,4734.38,COD
8624,3677,2024-08-03,Completed,1344.2,Card
8625,920,2024-07-04,Cancelled,4023.76,Card
8626,2599,2024-05-01,Completed,4798.38,COD
8627,3940,2024-11-28,Completed,478.77,COD
8628,102,2024-07-01,Completed,2660.65,Card
8629,2287,2024-10-09,Completed,4261.56,UPI
8630,3866,2024-09-22,Completed,2271.7,COD
8631,3983,2024-08-20,Completed,2600.15,COD
8632,3524,2024-10-05,Completed,4790.4,COD
8633,3141,2024-04-22,Completed,3513.62,Card
8634,249,2024-11-11,Cancelled,3211.17,Card
8635,3908,2024-09-24,Completed,3961.15,COD
8636,3715,2024-09-30,Completed,4025.64,Card
8637,3583,2024-04-19,Completed,3952.9,UPI
8638,913,2024-12-04,Cancelled,1414.91,UPI
8639,3031,2024-12-23,Completed,321.52,Card
8640,4681,2024-10-23,Completed,2923.6,UPI
8641,1641,2024-07-14,Completed,512.91,COD
8642,1206,2024-02-10,Completed,307.66,COD
8643,3972,2024-08-11,Completed,4978.4,COD
8644,541,2024-01-19,Completed,3028.78,COD
8645,4018,2024-06-26,Completed,3545.51,COD
8646,1917,2024-12-18,Completed,4946.58,Card
8647,3647,2024-04-15,Completed,2229.3,COD
8648,1676,2024-10-07,Completed,4454.32,Card
8649,3806,2024-10-27,Completed,3710.2,UPI
8650,3282,2024-03-01,Completed,1789.43,UPI
8651,2535,2024-09-10,Completed,695.93,COD
8652,3358,2024-12-27,Completed,3279.01,UPI
8653,4011,2024-11-16,Cancelled,4902.92,Card
8654,2965,2024-04-28,Cancelled,2904.96,COD
8655,1136,2024-10-13,Completed,4788.13,COD
8656,3526,2024-07-14,Cancelled,672.57,Card
8657,4473,2024-12-15,Cancelled,4694.68,UPI
8658,1325,2024-03-16,Cancelled,4710.68,Card
8659,4381,2024-07-21,Completed,2158.46,COD
8660,2183,2024-12-24,Completed,768.55,UPI
8661,285,2024-07-28,Cancelled,4833.88,COD
8662,4975,2024-11-26,Completed,4424.8,UPI
8663,1339,2024-09-21,Completed,4809.15,Card
8664,2825,2024-04-06,Completed,1635.35,Card
8665,1842,2024-06-21,Completed,1776.41,COD
8666,2069,2024-08-20,Completed,2638.99,UPI
8667,789,2024-05-17,Completed,3038.6,UPI
8668,4475,2024-04-24,Completed,3056.53,UPI
8669,4241,2024-11-08,Completed,1294.03,COD
8670,4441,2024-12-14,Completed,436.07,UPI
8671,2038,2024-02-29,Completed,4641.46,Card
8672,2521,2024-12-28,Completed,3803.48,COD
8673,693,2024-02-15,Cancelled,857.31,Card
8674,944,2024-06-08,Completed,3198.59,COD
8675,862,2024-08-10,Completed,1198.45,UPI
8676,3079,2024-11-19,Completed,489.3,COD
8677,766,2024-01-30,Completed,1105.9,COD
8678,3241,2024-03-20,Completed,3703.64,UPI
8679,249,2024-02-11,Completed,2618.9,COD
8680,2185,2024-05-26,Completed,1666.25,Card
8681,561,2024-08-31,Completed,3816.69,Card
8682,97,2024-05-01,Completed,2538.27,COD
8683,229,2024-07-09,Completed,2009.45,COD
8684,4613,2024-09-17,Completed,663.75,COD
8685,165,2024-07-14,Completed,855.82,UPI
8686,2782,2024-11-06,Completed,1571.64,Card
8687,335,2024-07-12,Completed,1571.64,COD
8688,3680,2024-11-15,Completed,1294.05,Card
8689,3745,2024-07-30,Completed,779.8,Card
8690,271,2024-03-02,Cancelled,3200.85,Card
8691,4404,2024-08-28,Completed,2608.43,UPI
8692,34,2024-11-16,Completed,3284.26,COD
8693,2756,2024-04-09,Cancelled,2530.07,UPI
8694,2833,2024-08-07,Completed,3138.34,COD
8695,2100,2024-01-21,Completed,4346.39,Card
8696,2544,2024-09-18,Cancelled,545.12,Card
8697,4731,2024-02-23,Completed,2927.15,UPI
8698,4716,2024-07-25,Completed,1684.44,Card
8699,2876,2024-08-27,Completed,1219.24,COD
8700,4665,2024-05-14,Completed,1601.47,Card
8701,4993,2024-06-16,Completed,4379.92,UPI
8702,2260,2024-08-12,Cancelled,4344.52,Card
8703,565,2024-10-21,Completed,854.52,COD
8704,3067,2024-03-23,Completed,4496.71,Card
8705,4406,2024-01-16,Completed,3800.91,Card
8706,792,2024-04-02,Completed,453.93,COD
8707,330,2024-03-13,Completed,3861.02,COD
8708,3963,2024-11-30,Cancelled,370.59,Card
8709,379,2024-05-14,Completed,2438.35,COD
8710,3790,2024-09-18,Completed,1524.71,Card
8711,2291,2024-07-07,Completed,2855.25,UPI
8712,521,2024-05-28,Completed,4165.56,Card
8713,2271,2024-03-12,Completed,525.99,Card
8714,2904,2024-07-10,Completed,1789.89,COD
8715,1125,2024-05-26,Completed,2452.5,COD
8716,1034,2024-06-06,Completed,4013.03,Card
8717,4631,2024-08-31,Completed,2180.76,COD
8718,3390,2024-12-17,Completed,847.53,UPI
8719,2586,2024-07-16,Completed,527.39,Card
8720,2162,2024-04-12,Completed,3180.74,UPI
8721,4327,2024-08-17,Completed,578.75,COD
8722,4917,2024-07-03,Completed,4155.85,COD
8723,3525,2024-06-06,Completed,4129.6,UPI
8724,3255,2024-06-20,Completed,4969.19,UPI
8725,1320,2024-11-27,Completed,2558.24,UPI
8726,3766,2024-11-18,Completed,1977.54,UPI
8727,1639,2024-01-13,Completed,4806.46,UPI
8728,4652,2024-05-25,Completed,4068.41,UPI
8729,1607,2024-06-08,Completed,1411.82,UPI
8730,655,2024-09-16,Completed,4182.41,UPI
8731,3404,2024-03-23,Completed,4335.38,COD
8732,4803,2024-05-06,Completed,4347.54,UPI
8733,530,2024-04-11,Cancelled,4210.29,UPI
8734,3357,2024-08-29,Completed,1713.31,Card
8735,1786,2024-02-22,Completed,1865.46,UPI
8736,1078,2024-11-07,Cancelled,4476.45,Card
8737,205,2024-11-27,Completed,1468.63,UPI
8738,3315,2024-09-25,Cancelled,2284.43,COD
8739,4742,2024-12-22,Completed,687.1,Card
8740,2329,2024-07-11,Completed,3759.94,Card
8741,3662,2024-06-27,Completed,2952.56,UPI
