user_id,signup_date,city,device,acquisition_channel
1816,2024-11-05,Hyderabad,Mobile,Ads
1817,2024-03-26,Bangalore,Mobile,Ads
1818,2024-04-01,Pune,Web,Ads
1819,2024-05-27,Delhi,Web,Ads
1820,2024-06-09,Delhi,Mobile,Organic
1821,2024-07-20,Pune,Mobile,Referral
1822,2024-08-29,Mumbai,Web,Referral
1823,2024-12-18,Pune,Mobile,Organic
1824,2024-01-02,Pune,Mobile,Organic
1825,2024-08-12,Mumbai,Web,Organic
1826,2024-10-15,Mumbai,Mobile,Referral
1827,2024-08-20,Bangalore,Mobile,Referral
1828,2024-03-17,Bangalore,Mobile,Referral
1829,2024-04-25,Mumbai,Mobile,Ads
1830,2024-06-02,Delhi,Web,Organic
1831,2024-04-12,Delhi,Mobile,Organic
1832,2024-07-12,Pune,Web,Organic
1833,2024-06-14,Hyderabad,Mobile,Referral
1834,2024-12-24,Pune,Web,Organic
1835,2024-03-30,Pune,Web,Organic
1836,2024-06-22,Hyderabad,Mobile,Ads
1837,2024-05-01,Mumbai,Web,Referral
1838,2024-05-22,Delhi,Web,Organic
1839,2024-04-15,Pune,Web,Referral
1840,2024-10-31,Hyderabad,Web,Referral
1841,2024-12-25,Bangalore,Web,Referral
1842,2024-11-12,Pune,Mobile,Ads
1843,2024-05-02,Delhi,Web,Referral
1844,2024-01-09,Mumbai,Web,Referral
1845,2024-09-18,Pune,Mobile,Referral
1846,2024-03-13,Pune,Mobile,Organic
1847,2024-12-24,Hyderabad,Web,Ads
1848,2024-08-10,Bangalore,Mobile,Organic
1849,2024-02-10,Bangalore,Mobile,Ads
1850,2024-07-22,Mumbai,Mobile,Ads
1851,2024-09-20,Delhi,Mobile,Referral
1852,2024-11-23,Mumbai,Mobile,Referral
1853,2024-06-26,Pune,Mobile,Organic
1854,2024-12-13,Pune,Web,Ads
1855,2024-11-13,Bangalore,Web,Referral
1856,2024-03-24,Delhi,Mobile,Referral
1857,2024-11-13,Hyderabad,Mobile,Referral
1858,2024-04-20,Delhi,Web,Referral
1859,2024-09-07,Pune,Mobile,Organic
1860,2024-01-07,Hyderabad,Web,Organic
1861,2024-03-24,Delhi,Mobile,Referral
1862,2024-07-26,Delhi,Web,Referral
1863,2024-11-09,Hyderabad,Web,Referral
1864,2024-01-22,Pune,Mobile,Referral
1865,2024-01-03,Delhi,Mobile,Referral
1866,2024-05-06,Hyderabad,Mobile,Ads
1867,2024-10-23,Pune,Mobile,Ads
1868,2024-07-06,Hyderabad,Web,Ads
1869,2024-12-27,Hyderabad,Mobile,Ads
1870,2024-01-14,Delhi,Web,Referral
1871,2024-01-12,Pune,Mobile,Ads
1872,2024-03-27,Delhi,Web,Ads
1873,2024-01-12,Mumbai,Mobile,Organic
1874,2024-01-25,Mumbai,Mobile,Ads
1875,2024-10-27,Pune,Web,Ads
1876,2024-08-30,Hyderabad,Mobile,Referral
1877,2024-05-01,Delhi,Mobile,Ads
1878,2024-05-26,Delhi,Mobile,Ads
1879,2024-02-24,Pune,Mobile,Referral
1880,2024-08-25,Pune,Mobile,Ads
1881,2024-12-21,Mumbai,Web,Referral
1882,2024-06-21,Bangalore,Mobile,Ads
1883,2024-08-08,Pune,Web,Organic
1884,2024-04-28,Bangalore,Mobile,Organic
1885,2024-11-04,Pune,Mobile,Ads
1886,2024-07-01,Hyderabad,Web,Organic
1887,2024-10-14,Hyderabad,Web,Referral
1888,2024-11-02,Mumbai,Web,Ads
1889,2024-10-26,Mumbai,Web,Referral
1890,2024-03-22,Bangalore,Web,Organic
1891,2024-07-29,Pune,Mobile,Referral
1892,2024-05-29,Delhi,Web,Organic
1893,2024-02-06,Mumbai,Web,Organic
1894,2024-12-17,Delhi,Mobile,Organic
1895,2024-11-07,Delhi,Mobile,Referral
1896,2024-12-26,Pune,Web,Organic
1897,2024-02-28,Bangalore,Web,Ads
1898,2024-05-10,Pune,Web,Organic
1899,2024-07-20,Mumbai,Mobile,Ads
1900,2024-08-30,Delhi,Web,Ads
1901,2024-02-04,Pune,Mobile,Ads
1902,2024-04-02,Pune,Mobile,Ads
1903,2024-07-25,Pune,Mobile,Referral
1904,2024-12-18,Mumbai,Mobile,Ads
1905,2024-11-27,Bangalore,Web,Organic
1906,2024-10-31,Pune,Mobile,Ads
1907,2024-12-15,Mumbai,Mobile,Organic
1908,2024-07-31,Delhi,Web,Referral
1909,2024-06-07,Hyderabad,Mobile,Ads
1910,2024-01-24,Mumbai,Web,Organic
1911,2024-10-19,Hyderabad,Mobile,Referral
1912,2024-01-04,Pune,Web,Referral
1913,2024-08-07,Pune,Mobile,Organic
1914,2024-12-29,Mumbai,Mobile,Ads
1915,2024-01-20,Hyderabad,Web,Referral
1916,2024-05-31,Pune,Mobile,Organic
1917,2024-02-19,Delhi,Mobile,Ads
1918,2024-06-25,Bangalore,Web,Referral
1919,2024-04-05,Bangalore,Mobile,Organic
1920,2024-04-14,Pune,Mobile,Referral
1921,2024-09-06,Hyderabad,Web,Referral
1922,2024-04-26,Pune,Web,Organic
1923,2024-12-19,Hyderabad,Web,Referral
1924,2024-08-15,Delhi,Web,Organic
1925,2024-03-06,Hyderabad,Web,Ads
1926,2024-11-30,Pune,Mobile,Organic
1927,2024-09-18,Delhi,Web,Ads
1928,2024-10-21,Mumbai,Mobile,Referral
1929,2024-08-30,Bangalore,Web,Organic
1930,2024-07-04,Pune,Mobile,Organic
1931,2024-09-02,Pune,Mobile,Organic
1932,2024-05-04,Pune,Web,Organic
1933,2024-09-24,Delhi,Mobile,Ads
1934,2024-05-10,Mumbai,Mobile,Ads
1935,2024-08-24,Hyderabad,Web,Referral
1936,2024-01-18,Mumbai,Web,Referral
1937,2024-02-09,Delhi,Web,Referral
1938,2024-01-21,Pune,Web,Referral
1939,2024-08-12,Bangalore,Mobile,Organic
1940,2024-12-20,Pune,Mobile,Ads
1941,2024-10-08,Hyderabad,Mobile,Ads
1942,2024-01-08,Bangalore,Mobile,Ads
1943,2024-04-09,Pune,Mobile,Ads
1944,2024-08-27,Bangalore,Mobile,Referral
1945,2024-03-27,Mumbai,Web,Organic
1946,2024-10-24,Delhi,Mobile,Ads
1947,2024-01-14,Pune,Mobile,Organic
1948,2024-11-29,Hyderabad,Mobile,Organic
1949,2024-01-02,Mumbai,Web,Organic
1950,2024-10-19,Pune,Web,Organic
1951,2024-11-20,Mumbai,Web,Ads
1952,2024-02-10,Hyderabad,Web,Ads
1953,2024-11-13,Pune,Mobile,Ads
1954,2024-11-11,Hyderabad,Mobile,Referral
1955,2024-04-20,Bangalore,Mobile,Ads
1956,2024-01-14,Hyderabad,Web,Referral
1957,2024-08-18,Bangalore,Mobile,Referral
1958,2024-03-24,Pune,Mobile,Referral
1959,2024-05-09,Bangalore,Mobile,Ads
1960,2024-08-18,Pune,Web,Ads
1961,2024-11-21,Pune,Web,Ads
1962,2024-05-24,Delhi,Web,Referral
1963,2024-12-10,Pune,Mobile,Referral
1964,2024-01-28,Bangalore,Mobile,Organic
1965,2024-03-06,Delhi,Mobile,Referral
1966,2024-06-11,Delhi,Mobile,Referral
1967,2024-08-16,Pune,Web,Ads
1968,2024-09-17,Hyderabad,Mobile,Organic
1969,2024-06-12,Hyderabad,Web,Organic
1970,2024-10-27,Delhi,Mobile,Organic
1971,2024-10-29,Pune,Web,Ads
1972,2024-10-13,Hyderabad,Mobile,Organic
1973,2024-01-10,Pune,Mobile,Organic
1974,2024-07-13,Pune,Web,Ads
1975,2024-04-27,Delhi,Web,Organic
1976,2024-09-26,Delhi,Mobile,Referral
1977,2024-03-20,Mumbai,Mobile,Referral
1978,2024-04-02,Hyderabad,Mobile,Referral
1979,2024-09-22,Hyderabad,Web,Referral
1980,2024-11-27,Hyderabad,Mobile,Referral
1981,2024-12-15,Bangalore,Web,Referral
1982,2024-12-26,Pune,Mobile,Referral
1983,2024-09-13,Delhi,Mobile,Referral
1984,2024-05-12,Hyderabad,Mobile,Referral
1985,2024-10-02,Mumbai,Mobile,Ads
1986,2024-09-20,Hyderabad,Web,Ads
1987,2024-06-19,Pune,Web,Referral
1988,2024-01-01,Pune,Mobile,Ads
1989,2024-11-08,Delhi,Mobile,Ads
1990,2024-03-04,Bangalore,Mobile,Referral
1991,2024-10-10,Delhi,Web,Referral
1992,2024-04-30,Hyderabad,Mobile,Ads
1993,2024-04-16,Mumbai,Web,Referral
1994,2024-06-23,Delhi,Web,Referral
1995,2024-07-22,Bangalore,Web,Referral
1996,2024-06-13,Delhi,Web,Referral
1997,2024-10-31,Pune,Mobile,Ads
1998,2024-04-29,Hyderabad,Mobile,Organic
1999,2024-02-13,Hyderabad,Web,Ads
2000,2024-11-07,Hyderabad,Mobile,Organic
2001,2024-06-04,Hyderabad,Mobile,Organic
2002,2024-07-25,Hyderabad,Mobile,Organic
2003,2024-04-17,Hyderabad,Web,Ads
2004,2024-09-07,Mumbai,Mobile,Ads
2005,2024-11-29,Bangalore,Mobile,Ads
2006,2024-05-09,Hyderabad,Mobile,Ads
2007,2024-10-19,Bangalore,Mobile,Ads
2008,2024-01-20,Hyderabad,Mobile,Organic
2009,2024-10-08,Delhi,Mobile,Ads
2010,2024-10-11,Hyderabad,Mobile,Organic
2011,2024-01-01,Pune,Mobile,Ads
2012,2024-04-28,Mumbai,Mobile,Ads
2013,2024-02-04,Delhi,Mobile,Referral
2014,2024-07-16,Delhi,Web,Organic
2015,2024-09-01,Pune,Mobile,Ads
2016,2024-02-28,Hyderabad,Web,Ads
2017,2024-11-20,Mumbai,Mobile,Ads
2018,2024-06-09,Delhi,Web,Referral
2019,2024-06-27,Mumbai,Web,Organic
2020,2024-07-24,Delhi,Mobile,Ads
2021,2024-01-12,Hyderabad,Web,Ads
2022,2024-10-02,Delhi,Web,Ads
2023,2024-06-29,Delhi,Web,Referral
2024,2024-08-29,Bangalore,Mobile,Ads
2025,2024-08-03,Hyderabad,Web,Organic
2026,2024-09-07,Pune,Web,Organic
2027,2024-10-25,Pune,Mobile,Organic
2028,2024-05-05,Hyderabad,Web,Organic
2029,2024-08-04,Pune,Web,Ads
2030,2024-11-01,Hyderabad,Web,Referral
2031,2024-10-11,Pune,Mobile,Referral
2032,2024-07-03,Bangalore,Web,Referral
2033,2024-02-08,Pune,Mobile,Ads
2034,2024-08-10,Delhi,Web,Referral
2035,2024-07-02,Hyderabad,Web,Organic
2036,2024-06-26,Mumbai,Web,Ads
2037,2024-10-20,Mumbai,Web,Referral
2038,2024-12-05,Hyderabad,Mobile,Organic
2039,2024-05-30,Bangalore,Web,Organic
2040,2024-05-05,Pune,Mobile,Ads
2041,2024-10-27,Bangalore,Web,Ads
2042,2024-11-03,Mumbai,Mobile,Referral
2043,2024-12-01,Hyderabad,Web,Referral
2044,2024-08-21,Hyderabad,Web,Referral
2045,2024-01-08,Bangalore,Mobile,Ads
2046,2024-12-06,Bangalore,Mobile,Referral
2047,2024-05-08,Pune,Mobile,Referral
2048,2024-09-20,Delhi,Mobile,Organic
2049,2024-06-05,Delhi,Web,Organic
2050,2024-12-17,Pune,Mobile,Organic
2051,2024-12-23,Delhi,Mobile,Referral
2052,2024-01-05,Mumbai,Mobile,Ads
2053,2024-03-26,Delhi,Web,Organic
2054,2024-06-23,Pune,Web,Ads
2055,2024-10-16,Delhi,Web,Referral
2056,2024-07-11,Hyderabad,Web,Referral
2057,2024-11-06,Bangalore,Mobile,Organic
2058,2024-04-28,Mumbai,Web,Ads
2059,2024-08-05,Hyderabad,Mobile,Organic
2060,2024-04-23,Hyderabad,Web,Referral
2061,2024-05-24,Pune,Mobile,Ads
2062,2024-01-26,Bangalore,Mobile,Organic
2063,2024-05-15,Bangalore,Mobile,Referral
2064,2024-10-29,Mumbai,Mobile,Organic
2065,2024-08-19,Pune,Mobile,Ads
2066,2024-03-16,Mumbai,Web,Ads
2067,2024-11-23,Delhi,Mobile,Ads
2068,2024-12-10,Hyderabad,Mobile,Ads
2069,2024-10-28,Mumbai,Mobile,Ads
2070,2024-10-15,Hyderabad,Mobile,Organic
2071,2024-01-01,Pune,Web,Organic
2072,2024-05-26,Delhi,Web,Organic
2073,2024-10-13,Pune,Mobile,Organic
2074,2024-05-21,Delhi,Mobile,Referral
2075,2024-02-22,Delhi,Mobile,Referral
2076,2024-10-30,Hyderabad,Mobile,Organic
2077,2024-03-09,Pune,Web,Referral
2078,2024-12-26,Pune,Web,Referral
2079,2024-03-30,Mumbai,Mobile,Ads
2080,2024-08-07,Pune,Mobile,Organic
2081,2024-07-10,Mumbai,Mobile,Referral
2082,2024-03-03,Bangalore,Mobile,Referral
2083,2024-03-13,Bangalore,Mobile,Organic
2084,2024-06-09,Bangalore,Web,Ads
2085,2024-06-17,Pune,Web,Organic
2086,2024-03-29,Pune,Mobile,Ads
2087,2024-06-24,Mumbai,Web,Referral
2088,2024-09-25,Delhi,Web,Ads
2089,2024-03-13,Mumbai,Web,Ads
2090,2024-09-01,Bangalore,Mobile,Organic
2091,2024-03-17,Mumbai,Web,Referral
2092,2024-06-07,Delhi,Web,Organic
2093,2024-11-19,Pune,Mobile,Organic
2094,2024-04-07,Mumbai,Web,Referral
2095,2024-04-11,Bangalore,Mobile,Organic
2096,2024-05-11,Bangalore,Web,Organic
2097,2024-04-11,Pune,Mobile,Ads
2098,2024-01-19,Mumbai,Mobile,Organic
2099,2024-03-22,Delhi,Web,Referral
2100,2024-10-05,Pune,Web,Organic
2101,2024-12-04,Mumbai,Mobile,Ads
2102,2024-12-30,Hyderabad,Mobile,Organic
2103,2024-11-26,Bangalore,Web,Organic
2104,2024-05-08,Delhi,Web,Organic
2105,2024-12-09,Delhi,Web,Ads
2106,2024-11-05,Delhi,Web,Referral
2107,2024-03-29,Bangalore,Mobile,Referral
2108,2024-07-31,Mumbai,Mobile,Ads
2109,2024-05-22,Pune,Mobile,Ads
2110,2024-03-05,Mumbai,Web,Organic
2111,2024-03-16,Pune,Web,Referral
2112,2024-07-17,Delhi,Mobile,Ads
2113,2024-05-22,Mumbai,Mobile,Referral
2114,2024-11-11,Delhi,Mobile,Organic
2115,2024-04-02,Hyderabad,Mobile,Ads
2116,2024-10-31,Delhi,Mobile,Referral
2117,2024-08-11,Delhi,Mobile,Referral
2118,2024-10-17,Pune,Web,Organic
2119,2024-04-11,Hyderabad,Mobile,Ads
2120,2024-09-23,Delhi,Mobile,Referral
2121,2024-12-20,Delhi,Mobile,Organic
2122,2024-04-19,Hyderabad,Mobile,Referral
2123,2024-11-25,Hyderabad,Mobile,Organic
2124,2024-09-21,Mumbai,Mobile,Referral
2125,2024-01-03,Pune,Mobile,Referral
2126,2024-03-25,Hyderabad,Web,Organic
2127,2024-10-08,Hyderabad,Mobile,Ads
2128,2024-11-23,Bangalore,Web,Organic
2129,2024-10-30,Hyderabad,Web,Ads
2130,2024-04-26,Pune,Web,Referral
2131,2024-08-08,Delhi,Mobile,Referral
2132,2024-06-02,Delhi,Mobile,Organic
2133,2024-06-01,Delhi,Mobile,Organic
2134,2024-01-12,Delhi,Mobile,Ads
2135,2024-05-12,Bangalore,Mobile,Ads
2136,2024-10-30,Hyderabad,Mobile,Ads
2137,2024-10-19,Delhi,Mobile,Organic
2138,2024-10-26,Mumbai,Mobile,Referral
2139,2024-08-15,Delhi,Mobile,Organic
2140,2024-09-27,Hyderabad,Mobile,Referral
2141,2024-02-12,Delhi,Web,Organic
2142,2024-12-08,Bangalore,Mobile,Organic
2143,2024-11-21,Pune,Mobile,Ads
2144,2024-10-28,Pune,Mobile,Referral
2145,2024-12-29,Hyderabad,Web,Organic
2146,2024-01-21,Pune,Mobile,Organic
2147,2024-04-16,Pune,Mobile,Referral
2148,2024-12-01,Mumbai,Web,Organic
2149,2024-10-29,Hyderabad,Mobile,Referral
2150,2024-04-26,Hyderabad,Web,Ads
2151,2024-05-03,Pune,Web,Ads
2152,2024-10-07,Pune,Web,Referral
2153,2024-10-18,Pune,Web,Ads
2154,2024-07-21,Bangalore,Mobile,Referral
2155,2024-02-20,Delhi,Web,Organic
2156,2024-09-27,Bangalore,Web,Organic
2157,2024-11-19,Hyderabad,Mobile,Referral
2158,2024-10-03,Mumbai,Mobile,Organic
2159,2024-05-20,Delhi,Mobile,Ads
2160,2024-10-01,Mumbai,Web,Organic
2161,2024-10-16,Hyderabad,Mobile,Organic
2162,2024-11-29,Hyderabad,Web,Referral
2163,2024-02-21,Mumbai,Web,Ads
2164,2024-01-27,Mumbai,Mobile,Organic
2165,2024-06-05,Mumbai,Mobile,Organic
2166,2024-08-26,Hyderabad,Mobile,Referral
2167,2024-06-04,Pune,Mobile,Referral
2168,2024-10-17,Mumbai,Mobile,Ads
2169,2024-05-15,Delhi,Mobile,Organic
2170,2024-05-23,Hyderabad,Web,Referral
2171,2024-04-15,Bangalore,Web,Referral
2172,2024-06-06,Bangalore,Mobile,Referral
2173,2024-05-25,Delhi,Web,Ads
2174,2024-01-02,Pune,Web,Referral
2175,2024-03-17,Mumbai,Web,Ads
2176,2024-05-11,Hyderabad,Web,Ads
2177,2024-03-30,Mumbai,Web,Organic
2178,2024-12-10,Hyderabad,Web,Organic
2179,2024-12-15,Bangalore,Mobile,Ads
2180,2024-09-19,Mumbai,Mobile,Organic
2181,2024-12-16,Delhi,Mobile,Organic
2182,2024-04-17,Pune,Web,Referral
2183,2024-03-14,Delhi,Mobile,Organic
2184,2024-02-08,Pune,Mobile,Ads
2185,2024-06-07,Mumbai,Mobile,Organic
2186,2024-03-11,Mumbai,Web,Referral
2187,2024-11-07,Pune,Mobile,Ads
2188,2024-08-28,Bangalore,Web,Organic
2189,2024-10-24,Hyderabad,Mobile,Ads
2190,2024-02-05,Delhi,Mobile,Organic
2191,2024-03-24,Delhi,Mobile,Referral
2192,2024-09-19,Delhi,Web,Organic
2193,2024-11-05,Mumbai,Web,Ads
2194,2024-06-20,Delhi,Web,Ads
2195,2024-06-21,Hyderabad,Web,Ads
2196,2024-12-27,Hyderabad,Web,Organic
2197,2024-02-16,Pune,Mobile,Organic
2198,2024-05-20,Mumbai,Mobile,Organic
2199,2024-04-27,Hyderabad,Web,Referral
2200,2024-10-03,Bangalore,Web,Referral
2201,2024-08-01,Mumbai,Mobile,Referral
2202,2024-08-07,Mumbai,Web,Ads
2203,2024-01-26,Hyderabad,Mobile,Ads
2204,2024-01-09,Bangalore,Web,Ads
2205,2024-09-27,Pune,Mobile,Ads
2206,2024-01-10,Hyderabad,Web,Ads
2207,2024-04-30,Bangalore,Web,Organic
2208,2024-05-04,Mumbai,Mobile,Ads
2209,2024-06-18,Bangalore,Mobile,Organic
2210,2024-03-12,Mumbai,Web,Referral
2211,2024-05-31,Hyderabad,Web,Referral
2212,2024-07-26,Hyderabad,Mobile,Referral
2213,2024-02-18,Delhi,Web,Referral
2214,2024-06-02,Delhi,Mobile,Referral
2215,2024-12-12,Delhi,Mobile,Ads
2216,2024-10-19,Hyderabad,Web,Ads
2217,2024-03-08,Pune,Mobile,Ads
2218,2024-02-19,Hyderabad,Mobile,Referral
2219,2024-05-31,Bangalore,Web,Referral
2220,2024-01-19,Hyderabad,Mobile,Organic
2221,2024-04-09,Hyderabad,Mobile,Ads
2222,2024-02-29,Mumbai,Mobile,Referral
2223,2024-06-15,Mumbai,Mobile,Referral
2224,2024-07-20,Mumbai,Web,Referral
2225,2024-12-10,Hyderabad,Mobile,Organic
2226,2024-05-25,Pune,Web,Referral
2227,2024-06-12,Bangalore,Mobile,Organic
2228,2024-08-29,Bangalore,Web,Organic
2229,2024-03-09,Pune,Mobile,Ads
2230,2024-06-23,Pune,Web,Referral
2231,2024-02-18,Bangalore,Mobile,Organic
2232,2024-04-17,Delhi,Mobile,Referral
2233,2024-08-13,Mumbai,Mobile,Ads
2234,2024-06-09,Mumbai,Mobile,Ads
2235,2024-04-28,Bangalore,Web,Organic
2236,2024-05-28,Pune,Web,Ads
2237,2024-05-29,Delhi,Mobile,Ads
2238,2024-10-19,Bangalore,Web,Ads
2239,2024-05-22,Mumbai,Mobile,Referral
2240,2024-06-08,Hyderabad,Mobile,Referral
2241,2024-01-11,Pune,Web,Organic
2242,2024-05-17,Hyderabad,Web,Organic
2243,2024-03-18,Bangalore,Web,Ads
2244,2024-03-17,Mumbai,Mobile,Ads
2245,2024-09-10,Delhi,Mobile,Organic
2246,2024-09-14,Hyderabad,Web,Ads
2247,2024-11-15,Delhi,Mobile,Organic
2248,2024-10-17,Mumbai,Web,Referral
2249,2024-09-19,Hyderabad,Web,Ads
2250,2024-03-25,Delhi,Web,Ads
2251,2024-05-25,Delhi,Web,Ads
2252,2024-11-18,Hyderabad,Web,Referral
2253,2024-02-11,Mumbai,Web,Referral
2254,2024-05-04,Delhi,Mobile,Ads
2255,2024-06-15,Bangalore,Mobile,Organic
2256,2024-08-28,Hyderabad,Web,Referral
2257,2024-10-06,Pune,Web,Ads
2258,2024-07-06,Pune,Web,Ads
2259,2024-10-28,Mumbai,Mobile,Referral
2260,2024-01-19,Bangalore,Web,Organic
2261,2024-03-08,Delhi,Web,Ads
2262,2024-08-05,Pune,Web,Organic
2263,2024-04-11,Mumbai,Mobile,Organic
2264,2024-02-11,Bangalore,Web,Referral
2265,2024-10-14,Bangalore,Mobile,Ads
2266,2024-06-15,Mumbai,Mobile,Ads
2267,2024-04-18,Mumbai,Web,Organic
2268,2024-02-05,Delhi,Mobile,Referral
2269,2024-08-19,Mumbai,Mobile,Referral
2270,2024-08-16,Delhi,Mobile,Referral
2271,2024-12-18,Delhi,Web,Organic
2272,2024-06-12,Hyderabad,Mobile,Organic
2273,2024-03-13,Bangalore,Web,Ads
2274,2024-05-15,Bangalore,Web,Referral
2275,2024-12-18,Bangalore,Web,Organic
2276,2024-03-10,Hyderabad,Mobile,Referral
2277,2024-07-14,Delhi,Web,Organic
2278,2024-09-25,Delhi,Mobile,Ads
2279,2024-02-18,Mumbai,Mobile,Referral
2280,2024-11-11,Hyderabad,Mobile,Organic
2281,2024-05-09,Mumbai,Mobile,Referral
2282,2024-01-05,Hyderabad,Web,Organic
2283,2024-01-27,Mumbai,Web,Organic
2284,2024-06-08,Pune,Mobile,Organic
2285,2024-05-28,Bangalore,Web,Referral
2286,2024-09-20,Bangalore,Web,Organic
2287,2024-08-17,Delhi,Web,Ads
2288,2024-07-18,Pune,Mobile,Referral
2289,2024-02-19,Bangalore,Web,Ads
2290,2024-03-07,Delhi,Mobile,Ads
2291,2024-10-26,Pune,Web,Referral
2292,2024-02-27,Bangalore,Mobile,Organic
2293,2024-09-15,Mumbai,Mobile,Ads
2294,2024-12-07,Hyderabad,Mobile,Referral
2295,2024-11-21,Pune,Web,Organic
2296,2024-05-09,Delhi,Mobile,Referral
2297,2024-08-02,Pune,Web,Referral
2298,2024-06-20,Delhi,Mobile,Referral
2299,2024-09-14,Pune,Web,Organic
2300,2024-04-11,Delhi,Mobile,Ads
2301,2024-07-27,Bangalore,Web,Ads
2302,2024-10-17,Mumbai,Mobile,Referral
2303,2024-12-19,Bangalore,Mobile,Referral
2304,2024-10-12,Mumbai,Mobile,Organic
2305,2024-04-25,Bangalore,Web,Referral
2306,2024-09-20,Bangalore,Mobile,Referral
2307,2024-05-29,Pune,Mobile,Referral
2308,2024-10-26,Hyderabad,Mobile,Ads
2309,2024-02-05,Delhi,Mobile,Referral
2310,2024-11-28,Delhi,Web,Ads
2311,2024-10-13,Delhi,Mobile,Organic
2312,2024-10-29,Mumbai,Mobile,Organic
2313,2024-11-06,Delhi,Web,Ads
2314,2024-07-26,Delhi,Web,Ads
2315,2024-04-15,Pune,Web,Ads
2316,2024-06-06,Bangalore,Mobile,Ads
2317,2024-04-30,Delhi,Web,Referral
2318,2024-02-24,Hyderabad,Web,Ads
2319,2024-01-12,Delhi,Web,Ads
2320,2024-05-24,Mumbai,Mobile,Ads
2321,2024-05-15,Mumbai,Mobile,Referral
2322,2024-01-03,Mumbai,Mobile,Referral
2323,2024-05-23,Delhi,Web,Referral
2324,2024-01-30,Pune,Mobile,Organic
2325,2024-08-24,Hyderabad,Web,Referral
2326,2024-10-05,Delhi,Web,Ads
2327,2024-12-13,Pune,Web,Referral
2328,2024-04-24,Pune,Mobile,Referral
2329,2024-04-13,Delhi,Web,Ads
2330,2024-04-27,Delhi,Web,Referral
2331,2024-01-05,Pune,Mobile,Organic
2332,2024-12-25,Pune,Web,Referral
2333,2024-09-04,Pune,Web,Organic
2334,2024-12-29,Delhi,Web,Organic
2335,2024-11-16,Pune,Mobile,Organic
2336,2024-04-30,Mumbai,Web,Ads
2337,2024-10-12,Delhi,Mobile,Referral
2338,2024-05-28,Mumbai,Mobile,Organic
2339,2024-03-24,Bangalore,Web,Organic
2340,2024-08-18,Delhi,Web,Referral
2341,2024-10-14,Bangalore,Web,Ads
2342,2024-06-09,Pune,Web,Ads
2343,2024-09-28,Pune,Mobile,Organic
2344,2024-02-07,Hyderabad,Mobile,Ads
2345,2024-08-13,Pune,Web,Referral
2346,2024-05-21,Bangalore,Mobile,Ads
2347,2024-10-18,Pune,Web,Referral
2348,2024-05-30,Delhi,Web,Organic
2349,2024-04-23,Pune,Web,Referral
2350,2024-08-24,Hyderabad,Web,Organic
2351,2024-03-06,Pune,Mobile,Referral
2352,2024-12-26,Bangalore,Mobile,Referral
2353,2024-12-06,Bangalore,Web,Ads
2354,2024-09-14,Pune,Web,Referral
2355,2024-09-05,Bangalore,Mobile,Organic
2356,2024-11-26,Bangalore,Mobile,Referral
2357,2024-11-18,Hyderabad,Mobile,Organic
2358,2024-06-28,Delhi,Web,Organic
2359,2024-07-08,Hyderabad,Mobile,Referral
2360,2024-06-02,Mumbai,Web,Ads
2361,2024-07-14,Hyderabad,Web,Referral
2362,2024-11-06,Pune,Mobile,Referral
2363,2024-09-18,Delhi,Web,Ads
2364,2024-05-22,Pune,Mobile,Organic
2365,2024-12-07,Mumbai,Web,Referral
2366,2024-11-11,Delhi,Web,Ads
2367,2024-04-10,Bangalore,Web,Ads
2368,2024-08-31,Hyderabad,Web,Organic
2369,2024-01-12,Pune,Web,Ads
2370,2024-08-26,Mumbai,Web,Organic
2371,2024-02-18,Bangalore,Mobile,Referral
2372,2024-02-11,Hyderabad,Mobile,Ads
2373,2024-06-14,Bangalore,Web,Referral
2374,2024-03-22,Hyderabad,Mobile,Ads
2375,2024-10-17,Delhi,Web,Ads
2376,2024-06-06,Bangalore,Mobile,Referral
2377,2024-08-03,Bangalore,Mobile,Ads
2378,2024-06-06,Bangalore,Web,Referral
2379,2024-05-13,Delhi,Mobile,Referral
2380,2024-03-07,Mumbai,Web,Organic
2381,2024-12-01,Hyderabad,Mobile,Referral
2382,2024-01-07,Bangalore,Web,Organic
2383,2024-01-14,Delhi,Mobile,Referral
2384,2024-03-13,Mumbai,Web,Ads
2385,2024-06-11,Hyderabad,Mobile,Referral
2386,2024-03-06,Delhi,Web,Ads
2387,2024-12-12,Hyderabad,Mobile,Organic
2388,2024-05-09,Bangalore,Web,Ads
2389,2024-07-24,Mumbai,Mobile,Referral
2390,2024-10-02,Delhi,Web,Ads
2391,2024-09-12,Mumbai,Mobile,Organic
2392,2024-09-22,Bangalore,Web,Ads
2393,2024-01-25,Mumbai,Web,Ads
2394,2024-10-07,Mumbai,Web,Referral
2395,2024-09-09,Pune,Web,Referral
2396,2024-11-05,Mumbai,Mobile,Ads
2397,2024-10-15,Hyderabad,Mobile,Organic
2398,2024-06-12,Delhi,Mobile,Ads
2399,2024-04-04,Pune,Web,Organic
2400,2024-09-26,Delhi,Web,Organic
2401,2024-11-16,Delhi,Web,Organic
2402,2024-04-19,Bangalore,Web,Ads
2403,2024-12-01,Bangalore,Web,Organic
2404,2024-11-05,Pune,Mobile,Ads
2405,2024-08-25,Bangalore,Mobile,Organic
2406,2024-01-25,Bangalore,Mobile,Organic
2407,2024-05-20,Bangalore,Web,Ads
